Code :3237     | Name:WGS 84 / SCAR IMW SR51-52                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3238     | Name:WGS 84 / SCAR IMW SR53-54                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3239     | Name:WGS 84 / SCAR IMW SR55-56                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3240     | Name:WGS 84 / SCAR IMW SR57-58                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3241     | Name:WGS 84 / SCAR IMW SR59-60                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3242     | Name:WGS 84 / SCAR IMW SS04-06                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3243     | Name:WGS 84 / SCAR IMW SS07-09                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3244     | Name:WGS 84 / SCAR IMW SS10-12                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3245     | Name:WGS 84 / SCAR IMW SS13-15                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3246     | Name:WGS 84 / SCAR IMW SS16-18                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3247     | Name:WGS 84 / SCAR IMW SS19-21                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3248     | Name:WGS 84 / SCAR IMW SS25-27                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3249     | Name:WGS 84 / SCAR IMW SS28-30                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3250     | Name:WGS 84 / SCAR IMW SS31-33                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3251     | Name:WGS 84 / SCAR IMW SS34-36                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3252     | Name:WGS 84 / SCAR IMW SS37-39                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3253     | Name:WGS 84 / SCAR IMW SS40-42                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3254     | Name:WGS 84 / SCAR IMW SS43-45                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3255     | Name:WGS 84 / SCAR IMW SS46-48                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3256     | Name:WGS 84 / SCAR IMW SS49-51                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3257     | Name:WGS 84 / SCAR IMW SS52-54                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3258     | Name:WGS 84 / SCAR IMW SS55-57                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3259     | Name:WGS 84 / SCAR IMW SS58-60                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3260     | Name:WGS 84 / SCAR IMW ST01-04                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3261     | Name:WGS 84 / SCAR IMW ST05-08                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3262     | Name:WGS 84 / SCAR IMW ST09-12                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3263     | Name:WGS 84 / SCAR IMW ST13-16                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3264     | Name:WGS 84 / SCAR IMW ST17-20                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3265     | Name:WGS 84 / SCAR IMW ST21-24                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
Code :3266     | Name:WGS 84 / SCAR IMW ST25-28                                           | Test result is not OK: diff(lon) =       NaN       NaN       NaN       NaN       NaN | diff(lat) =       NaN       NaN       NaN       NaN       NaN 
